source_dataset,image_id,label,split_purpose,dog_id,origin_class,was_adjudicated,soft_A,soft_N,soft_H,sample_weight,n_class_votes,row_idx
BDSE,BDSE_252,A,in_domain_cv,dog_0338,A,False,1.0,0.0,0.0,1.0,3.0,250
BDSE,BDSE_253,H,in_domain_cv,dog_0409,H,True,0.0,0.0,1.0,0.6666666666666666,2.0,251
BDSE,BDSE_254,N,in_domain_cv,dog_0170,N,False,0.0,1.0,0.0,1.0,3.0,252
BDSE,BDSE_255,N,in_domain_cv,dog_0049,N,False,0.0,1.0,0.0,1.0,3.0,253
BDSE,BDSE_256,N,in_domain_cv,dog_0132,N,False,0.0,1.0,0.0,1.0,3.0,254
BDSE,BDSE_257,A,in_domain_cv,dog_0304,A,False,1.0,0.0,0.0,1.0,3.0,255
BDSE,BDSE_258,A,in_domain_cv,dog_0256,A,False,1.0,0.0,0.0,1.0,3.0,256
BDSE,BDSE_259,H,in_domain_cv,dog_0415,H,False,0.0,0.0,1.0,1.0,3.0,257
BDSE,BDSE_260,N,in_domain_cv,dog_0171,N,False,0.0,1.0,0.0,1.0,3.0,258
BDSE,BDSE_261,A,in_domain_cv,dog_0283,A,False,1.0,0.0,0.0,1.0,3.0,259
BDSE,BDSE_262,A,in_domain_cv,dog_0285,A,False,1.0,0.0,0.0,1.0,3.0,260
BDSE,BDSE_263,N,in_domain_cv,dog_0194,N,False,0.0,1.0,0.0,1.0,3.0,261
BDSE,BDSE_264,N,in_domain_cv,dog_0133,N,False,0.0,1.0,0.0,1.0,3.0,262
BDSE,BDSE_265,A,in_domain_cv,dog_0278,A,True,0.5,0.5,0.0,0.6666666666666666,2.0,263
BDSE,BDSE_266,N,in_domain_cv,dog_0440,N,False,0.0,1.0,0.0,1.0,3.0,264
BDSE,BDSE_267,H,in_domain_cv,dog_0403,H,True,0.0,0.3333333333333333,0.6666666666666666,1.0,3.0,265
BDSE,BDSE_268,H,in_domain_cv,dog_0427,H,False,0.0,0.0,1.0,1.0,3.0,266
BDSE,BDSE_269,A,in_domain_cv,dog_0303,A,True,0.5,0.5,0.0,0.6666666666666666,2.0,267
BDSE,BDSE_270,A,in_domain_cv,dog_0212,A,False,1.0,0.0,0.0,1.0,3.0,268
BDSE,BDSE_271,A,in_domain_cv,dog_0248,A,False,1.0,0.0,0.0,1.0,3.0,269
BDSE,BDSE_272,N,in_domain_cv,dog_0089,N,False,0.0,1.0,0.0,1.0,3.0,270
BDSE,BDSE_273,N,in_domain_cv,dog_0146,N,True,0.0,0.6666666666666666,0.3333333333333333,1.0,3.0,271
BDSE,BDSE_274,N,in_domain_cv,dog_0126,N,False,0.0,1.0,0.0,1.0,3.0,272
BDSE,BDSE_275,A,in_domain_cv,dog_0329,A,False,1.0,0.0,0.0,1.0,3.0,273
BDSE,BDSE_276,N,in_domain_cv,dog_0102,N,False,0.0,1.0,0.0,1.0,3.0,274
BDSE,BDSE_277,N,in_domain_cv,dog_0156,N,True,0.0,0.5,0.5,0.6666666666666666,2.0,275
BDSE,BDSE_278,A,in_domain_cv,dog_0277,A,False,1.0,0.0,0.0,1.0,3.0,276
BDSE,BDSE_279,H,in_domain_cv,dog_0433,H,False,0.0,0.0,1.0,1.0,3.0,277
BDSE,BDSE_280,H,in_domain_cv,dog_0412,H,False,0.0,0.0,1.0,1.0,3.0,278
BDSE,BDSE_281,N,in_domain_cv,dog_0127,N,False,0.0,1.0,0.0,1.0,3.0,279
BDSE,BDSE_282,A,in_domain_cv,dog_0285,A,False,1.0,0.0,0.0,1.0,3.0,280
BDSE,BDSE_283,A,in_domain_cv,dog_0207,A,False,1.0,0.0,0.0,1.0,3.0,281
BDSE,BDSE_284,A,in_domain_cv,dog_0268,A,True,0.6666666666666666,0.3333333333333333,0.0,1.0,3.0,282
BDSE,BDSE_285,A,in_domain_cv,dog_0215,A,False,1.0,0.0,0.0,1.0,3.0,283
BDSE,BDSE_286,N,in_domain_cv,dog_0006,N,False,0.0,1.0,0.0,1.0,3.0,284
BDSE,BDSE_287,H,in_domain_cv,dog_0370,H,True,0.0,0.0,1.0,0.6666666666666666,2.0,285
BDSE,BDSE_288,N,in_domain_cv,dog_0114,N,False,0.0,1.0,0.0,1.0,3.0,286
BDSE,BDSE_289,N,in_domain_cv,dog_0118,N,False,0.0,1.0,0.0,1.0,3.0,287
BDSE,BDSE_290,N,in_domain_cv,dog_0087,N,True,0.0,0.5,0.5,0.6666666666666666,2.0,288
BDSE,BDSE_291,N,in_domain_cv,dog_0125,N,True,0.0,0.5,0.5,0.6666666666666666,2.0,289
BDSE,BDSE_292,H,in_domain_cv,dog_0394,H,True,0.0,0.5,0.5,0.6666666666666666,2.0,290
BDSE,BDSE_293,A,in_domain_cv,dog_0293,A,True,0.6666666666666666,0.3333333333333333,0.0,1.0,3.0,291
BDSE,BDSE_294,N,in_domain_cv,dog_0165,N,False,0.0,1.0,0.0,1.0,3.0,292
BDSE,BDSE_295,A,in_domain_cv,dog_0259,A,False,1.0,0.0,0.0,1.0,3.0,293
BDSE,BDSE_296,H,in_domain_cv,dog_0384,H,False,0.0,0.0,1.0,1.0,3.0,294
BDSE,BDSE_297,N,in_domain_cv,dog_0186,N,True,0.0,0.5,0.5,0.6666666666666666,2.0,295
BDSE,BDSE_298,A,in_domain_cv,dog_0267,A,False,1.0,0.0,0.0,1.0,3.0,296
BDSE,BDSE_299,H,in_domain_cv,dog_0426,H,True,0.0,0.5,0.5,0.6666666666666666,2.0,297
BDSE,BDSE_300,A,in_domain_cv,dog_0217,A,True,1.0,0.0,0.0,0.6666666666666666,2.0,298
BDSE,BDSE_301,A,in_domain_cv,dog_0239,A,True,1.0,0.0,0.0,0.3333333333333333,1.0,299
BDSE,BDSE_302,A,in_domain_cv,dog_0273,A,False,1.0,0.0,0.0,1.0,3.0,300
BDSE,BDSE_303,A,in_domain_cv,dog_0220,A,False,1.0,0.0,0.0,1.0,3.0,301
BDSE,BDSE_304,A,in_domain_cv,dog_0261,A,False,1.0,0.0,0.0,1.0,3.0,302
BDSE,BDSE_305,H,in_domain_cv,dog_0379,H,False,0.0,0.0,1.0,1.0,3.0,303
BDSE,BDSE_306,N,in_domain_cv,dog_0001,N,False,0.0,1.0,0.0,1.0,3.0,304
BDSE,BDSE_307,N,in_domain_cv,dog_0080,N,False,0.0,1.0,0.0,1.0,3.0,305
BDSE,BDSE_308,N,in_domain_cv,dog_0159,N,False,0.0,1.0,0.0,1.0,3.0,306
BDSE,BDSE_309,A,in_domain_cv,dog_0269,A,False,1.0,0.0,0.0,1.0,3.0,307
BDSE,BDSE_310,A,in_domain_cv,dog_0251,A,False,1.0,0.0,0.0,1.0,3.0,308
BDSE,BDSE_311,N,in_domain_cv,dog_0040,N,False,0.0,1.0,0.0,1.0,3.0,309
BDSE,BDSE_312,N,in_domain_cv,dog_0084,N,False,0.0,1.0,0.0,1.0,3.0,310
BDSE,BDSE_313,N,in_domain_cv,dog_0367,H,True,0.0,0.0,1.0,0.6666666666666666,2.0,311
BDSE,BDSE_314,H,in_domain_cv,dog_0423,H,True,0.0,0.5,0.5,0.6666666666666666,2.0,312
BDSE,BDSE_315,A,in_domain_cv,dog_0316,A,False,1.0,0.0,0.0,1.0,3.0,313
BDSE,BDSE_316,N,in_domain_cv,dog_0062,N,False,0.0,1.0,0.0,1.0,3.0,314
BDSE,BDSE_317,N,in_domain_cv,dog_0014,N,False,0.0,1.0,0.0,1.0,3.0,315
BDSE,BDSE_318,N,in_domain_cv,dog_0167,N,False,0.0,1.0,0.0,1.0,3.0,316
BDSE,BDSE_319,A,in_domain_cv,dog_0210,A,False,1.0,0.0,0.0,1.0,3.0,317
BDSE,BDSE_320,H,in_domain_cv,dog_0372,H,True,0.0,0.3333333333333333,0.6666666666666666,1.0,3.0,318
BDSE,BDSE_321,A,in_domain_cv,dog_0307,A,True,1.0,0.0,0.0,0.6666666666666666,2.0,319
BDSE,BDSE_322,A,in_domain_cv,dog_0317,A,False,1.0,0.0,0.0,1.0,3.0,320
BDSE,BDSE_323,N,in_domain_cv,dog_0190,N,False,0.0,1.0,0.0,1.0,3.0,321
BDSE,BDSE_324,H,in_domain_cv,dog_0395,H,False,0.0,0.0,1.0,1.0,3.0,322
BDSE,BDSE_325,A,in_domain_cv,dog_0319,A,False,1.0,0.0,0.0,1.0,3.0,323
BDSE,BDSE_326,N,in_domain_cv,dog_0053,N,False,0.0,1.0,0.0,1.0,3.0,324
BDSE,BDSE_327,N,in_domain_cv,dog_0029,N,False,0.0,1.0,0.0,1.0,3.0,325
BDSE,BDSE_328,A,in_domain_cv,dog_0262,A,True,0.6666666666666666,0.3333333333333333,0.0,1.0,3.0,326
BDSE,BDSE_329,A,in_domain_cv,dog_0310,A,True,0.5,0.5,0.0,0.6666666666666666,2.0,327
BDSE,BDSE_330,N,in_domain_cv,dog_0068,N,False,0.0,1.0,0.0,1.0,3.0,328
BDSE,BDSE_331,H,in_domain_cv,dog_0345,H,False,0.0,0.0,1.0,1.0,3.0,329
BDSE,BDSE_332,A,in_domain_cv,dog_0242,A,False,1.0,0.0,0.0,1.0,3.0,330
BDSE,BDSE_333,N,in_domain_cv,dog_0085,N,False,0.0,1.0,0.0,1.0,3.0,331
BDSE,BDSE_334,A,in_domain_cv,dog_0240,A,True,0.6666666666666666,0.3333333333333333,0.0,1.0,3.0,332
BDSE,BDSE_335,N,in_domain_cv,dog_0003,N,False,0.0,1.0,0.0,1.0,3.0,333
BDSE,BDSE_336,N,in_domain_cv,dog_0066,N,False,0.0,1.0,0.0,1.0,3.0,334
BDSE,BDSE_337,H,in_domain_cv,dog_0387,H,False,0.0,0.0,1.0,1.0,3.0,335
BDSE,BDSE_338,A,in_domain_cv,dog_0282,A,False,1.0,0.0,0.0,1.0,3.0,336
BDSE,BDSE_339,H,in_domain_cv,dog_0404,H,True,0.0,0.5,0.5,0.6666666666666666,2.0,337
BDSE,BDSE_340,N,in_domain_cv,dog_0081,N,False,0.0,1.0,0.0,1.0,3.0,338
BDSE,BDSE_341,A,in_domain_cv,dog_0314,A,False,1.0,0.0,0.0,1.0,3.0,339
BDSE,BDSE_342,A,in_domain_cv,dog_0321,A,False,1.0,0.0,0.0,1.0,3.0,340
BDSE,BDSE_343,A,in_domain_cv,dog_0213,A,False,1.0,0.0,0.0,1.0,3.0,341
BDSE,BDSE_344,A,in_domain_cv,dog_0303,A,False,1.0,0.0,0.0,1.0,3.0,342
BDSE,BDSE_345,N,in_domain_cv,dog_0093,N,False,0.0,1.0,0.0,1.0,3.0,343
BDSE,BDSE_346,N,in_domain_cv,dog_0033,N,False,0.0,1.0,0.0,1.0,3.0,344
BDSE,BDSE_347,N,in_domain_cv,dog_0056,N,False,0.0,1.0,0.0,1.0,3.0,345
BDSE,BDSE_348,H,in_domain_cv,dog_0417,H,False,0.0,0.0,1.0,1.0,3.0,346
BDSE,BDSE_349,N,in_domain_cv,dog_0103,N,False,0.0,1.0,0.0,1.0,3.0,347
BDSE,BDSE_350,A,in_domain_cv,dog_0215,A,False,1.0,0.0,0.0,1.0,3.0,348
BDSE,BDSE_351,A,in_domain_cv,dog_0319,A,False,1.0,0.0,0.0,1.0,3.0,349
BDSE,BDSE_352,H,in_domain_cv,dog_0366,H,True,0.0,0.5,0.5,0.6666666666666666,2.0,350
BDSE,BDSE_353,A,in_domain_cv,dog_0262,A,False,1.0,0.0,0.0,1.0,3.0,351
BDSE,BDSE_354,N,in_domain_cv,dog_0005,N,False,0.0,1.0,0.0,1.0,3.0,352
BDSE,BDSE_355,N,in_domain_cv,dog_0013,N,False,0.0,1.0,0.0,1.0,3.0,353
BDSE,BDSE_356,N,in_domain_cv,dog_0155,N,False,0.0,1.0,0.0,1.0,3.0,354
BDSE,BDSE_357,H,in_domain_cv,dog_0390,H,False,0.0,0.0,1.0,1.0,3.0,355
BDSE,BDSE_358,H,in_domain_cv,dog_0437,H,True,0.0,0.3333333333333333,0.6666666666666666,1.0,3.0,356
BDSE,BDSE_359,N,in_domain_cv,dog_0143,N,False,0.0,1.0,0.0,1.0,3.0,357
BDSE,BDSE_360,A,in_domain_cv,dog_0254,A,True,1.0,0.0,0.0,0.6666666666666666,2.0,358
BDSE,BDSE_361,N,in_domain_cv,dog_0173,N,False,0.0,1.0,0.0,1.0,3.0,359
BDSE,BDSE_362,N,in_domain_cv,dog_0088,N,False,0.0,1.0,0.0,1.0,3.0,360
BDSE,BDSE_363,N,in_domain_cv,dog_0055,N,False,0.0,1.0,0.0,1.0,3.0,361
BDSE,BDSE_364,H,in_domain_cv,dog_0391,H,True,0.0,0.3333333333333333,0.6666666666666666,1.0,3.0,362
BDSE,BDSE_365,N,in_domain_cv,dog_0134,N,True,0.0,1.0,0.0,0.6666666666666666,2.0,363
BDSE,BDSE_366,N,in_domain_cv,dog_0123,N,False,0.0,1.0,0.0,1.0,3.0,364
BDSE,BDSE_367,A,in_domain_cv,dog_0295,A,False,1.0,0.0,0.0,1.0,3.0,365
BDSE,BDSE_368,H,in_domain_cv,dog_0405,H,True,0.0,0.3333333333333333,0.6666666666666666,1.0,3.0,366
BDSE,BDSE_369,N,in_domain_cv,dog_0030,N,False,0.0,1.0,0.0,1.0,3.0,367
BDSE,BDSE_370,A,in_domain_cv,dog_0224,A,False,1.0,0.0,0.0,1.0,3.0,368
BDSE,BDSE_371,H,in_domain_cv,dog_0435,H,False,0.0,0.0,1.0,1.0,3.0,369
BDSE,BDSE_372,H,in_domain_cv,dog_0432,H,False,0.0,0.0,1.0,1.0,3.0,370
BDSE,BDSE_373,A,in_domain_cv,dog_0297,A,False,1.0,0.0,0.0,1.0,3.0,371
BDSE,BDSE_374,N,in_domain_cv,dog_0422,H,True,0.0,0.0,1.0,0.6666666666666666,2.0,372
BDSE,BDSE_375,N,in_domain_cv,dog_0084,N,True,0.0,0.5,0.5,0.6666666666666666,2.0,373
BDSE,BDSE_376,A,in_domain_cv,dog_0236,A,True,0.6666666666666666,0.3333333333333333,0.0,1.0,3.0,374
BDSE,BDSE_377,H,in_domain_cv,dog_0347,H,True,0.0,0.3333333333333333,0.6666666666666666,1.0,3.0,375
BDSE,BDSE_378,A,in_domain_cv,dog_0292,A,False,1.0,0.0,0.0,1.0,3.0,376
BDSE,BDSE_379,N,in_domain_cv,dog_0004,N,False,0.0,1.0,0.0,1.0,3.0,377
BDSE,BDSE_380,H,in_domain_cv,dog_0351,H,True,0.0,0.3333333333333333,0.6666666666666666,1.0,3.0,378
BDSE,BDSE_381,A,in_domain_cv,dog_0247,A,False,1.0,0.0,0.0,1.0,3.0,379
BDSE,BDSE_382,A,in_domain_cv,dog_0244,A,True,0.6666666666666666,0.3333333333333333,0.0,1.0,3.0,380
BDSE,BDSE_383,N,in_domain_cv,dog_0175,N,False,0.0,1.0,0.0,1.0,3.0,381
BDSE,BDSE_384,A,in_domain_cv,dog_0331,A,False,1.0,0.0,0.0,1.0,3.0,382
BDSE,BDSE_385,A,in_domain_cv,dog_0290,A,True,0.6666666666666666,0.3333333333333333,0.0,1.0,3.0,383
BDSE,BDSE_386,A,in_domain_cv,dog_0291,A,False,1.0,0.0,0.0,1.0,3.0,384
BDSE,BDSE_387,N,in_domain_cv,dog_0034,N,False,0.0,1.0,0.0,1.0,3.0,385
BDSE,BDSE_388,A,in_domain_cv,dog_0202,A,True,0.5,0.5,0.0,0.6666666666666666,2.0,386
BDSE,BDSE_389,H,in_domain_cv,dog_0399,H,False,0.0,0.0,1.0,1.0,3.0,387
BDSE,BDSE_390,N,in_domain_cv,dog_0009,N,False,0.0,1.0,0.0,1.0,3.0,388
BDSE,BDSE_391,A,in_domain_cv,dog_0201,A,False,1.0,0.0,0.0,1.0,3.0,389
BDSE,BDSE_392,N,in_domain_cv,dog_0100,N,False,0.0,1.0,0.0,1.0,3.0,390
BDSE,BDSE_393,A,in_domain_cv,dog_0275,A,False,1.0,0.0,0.0,1.0,3.0,391
BDSE,BDSE_394,N,in_domain_cv,dog_0097,N,False,0.0,1.0,0.0,1.0,3.0,392
BDSE,BDSE_395,N,in_domain_cv,dog_0028,N,False,0.0,1.0,0.0,1.0,3.0,393
BDSE,BDSE_396,N,in_domain_cv,dog_0067,N,True,0.0,0.5,0.5,0.6666666666666666,2.0,394
BDSE,BDSE_397,A,in_domain_cv,dog_0196,A,False,1.0,0.0,0.0,1.0,3.0,395
BDSE,BDSE_398,A,in_domain_cv,dog_0260,A,False,1.0,0.0,0.0,1.0,3.0,396
BDSE,BDSE_399,A,in_domain_cv,dog_0285,A,False,1.0,0.0,0.0,1.0,3.0,397
BDSE,BDSE_400,N,in_domain_cv,dog_0082,N,False,0.0,1.0,0.0,1.0,3.0,398
BDSE,BDSE_401,A,in_domain_cv,dog_0331,A,False,1.0,0.0,0.0,1.0,3.0,399
BDSE,BDSE_402,N,in_domain_cv,dog_0095,N,False,0.0,1.0,0.0,1.0,3.0,400
BDSE,BDSE_403,A,in_domain_cv,dog_0329,A,False,1.0,0.0,0.0,1.0,3.0,401
BDSE,BDSE_404,H,in_domain_cv,dog_0375,H,True,0.0,0.0,1.0,0.6666666666666666,2.0,402
BDSE,BDSE_405,H,in_domain_cv,dog_0354,H,True,0.0,0.3333333333333333,0.6666666666666666,1.0,3.0,403
BDSE,BDSE_406,H,in_domain_cv,dog_0348,H,False,0.0,0.0,1.0,1.0,3.0,404
BDSE,BDSE_407,N,in_domain_cv,dog_0150,N,False,0.0,1.0,0.0,1.0,3.0,405
BDSE,BDSE_408,H,in_domain_cv,dog_0385,H,False,0.0,0.0,1.0,1.0,3.0,406
BDSE,BDSE_409,N,in_domain_cv,dog_0176,N,True,0.0,0.5,0.5,0.6666666666666666,2.0,407
BDSE,BDSE_410,N,in_domain_cv,dog_0091,N,False,0.0,1.0,0.0,1.0,3.0,408
BDSE,BDSE_411,A,in_domain_cv,dog_0285,A,False,1.0,0.0,0.0,1.0,3.0,409
BDSE,BDSE_412,A,in_domain_cv,dog_0278,A,False,1.0,0.0,0.0,1.0,3.0,410
BDSE,BDSE_413,N,in_domain_cv,dog_0070,N,False,0.0,1.0,0.0,1.0,3.0,411
BDSE,BDSE_414,A,in_domain_cv,dog_0204,A,True,1.0,0.0,0.0,0.6666666666666666,2.0,412
BDSE,BDSE_415,A,in_domain_cv,dog_0312,A,False,1.0,0.0,0.0,1.0,3.0,413
BDSE,BDSE_416,A,in_domain_cv,dog_0234,A,False,1.0,0.0,0.0,1.0,3.0,414
BDSE,BDSE_417,A,in_domain_cv,dog_0300,A,False,1.0,0.0,0.0,1.0,3.0,415
BDSE,BDSE_418,N,in_domain_cv,dog_0010,N,False,0.0,1.0,0.0,1.0,3.0,416
BDSE,BDSE_419,A,in_domain_cv,dog_0307,A,False,1.0,0.0,0.0,1.0,3.0,417
BDSE,BDSE_420,H,in_domain_cv,dog_0377,H,False,0.0,0.0,1.0,1.0,3.0,418
BDSE,BDSE_421,A,in_domain_cv,dog_0287,A,False,1.0,0.0,0.0,1.0,3.0,419
BDSE,BDSE_422,H,in_domain_cv,dog_0339,H,False,0.0,0.0,1.0,1.0,3.0,420
BDSE,BDSE_423,A,in_domain_cv,dog_0238,A,False,1.0,0.0,0.0,1.0,3.0,421
BDSE,BDSE_424,A,in_domain_cv,dog_0215,A,False,1.0,0.0,0.0,1.0,3.0,422
BDSE,BDSE_425,H,in_domain_cv,dog_0402,H,True,0.0,0.0,1.0,0.6666666666666666,2.0,423
BDSE,BDSE_426,A,in_domain_cv,dog_0307,A,True,0.6666666666666666,0.3333333333333333,0.0,1.0,3.0,424
BDSE,BDSE_427,N,in_domain_cv,dog_0438,N,False,0.0,1.0,0.0,1.0,3.0,425
BDSE,BDSE_428,N,in_domain_cv,dog_0117,N,False,0.0,1.0,0.0,1.0,3.0,426
BDSE,BDSE_429,A,in_domain_cv,dog_0233,A,False,1.0,0.0,0.0,1.0,3.0,427
BDSE,BDSE_430,N,in_domain_cv,dog_0075,N,False,0.0,1.0,0.0,1.0,3.0,428
BDSE,BDSE_431,A,in_domain_cv,dog_0312,A,False,1.0,0.0,0.0,1.0,3.0,429
BDSE,BDSE_432,N,in_domain_cv,dog_0147,N,False,0.0,1.0,0.0,1.0,3.0,430
BDSE,BDSE_433,N,in_domain_cv,dog_0026,N,False,0.0,1.0,0.0,1.0,3.0,431
BDSE,BDSE_434,N,in_domain_cv,dog_0188,N,False,0.0,1.0,0.0,1.0,3.0,432
BDSE,BDSE_435,H,in_domain_cv,dog_0429,H,False,0.0,0.0,1.0,1.0,3.0,433
BDSE,BDSE_436,A,in_domain_cv,dog_0307,A,False,1.0,0.0,0.0,1.0,3.0,434
BDSE,BDSE_437,N,in_domain_cv,dog_0164,N,False,0.0,1.0,0.0,1.0,3.0,435
BDSE,BDSE_438,N,in_domain_cv,dog_0105,N,False,0.0,1.0,0.0,1.0,3.0,436
BDSE,BDSE_439,N,in_domain_cv,dog_0052,N,True,0.0,1.0,0.0,0.6666666666666666,2.0,437
BDSE,BDSE_440,N,in_domain_cv,dog_0153,N,False,0.0,1.0,0.0,1.0,3.0,438
BDSE,BDSE_441,N,in_domain_cv,dog_0163,N,False,0.0,1.0,0.0,1.0,3.0,439
BDSE,BDSE_442,H,in_domain_cv,dog_0342,H,False,0.0,0.0,1.0,1.0,3.0,440
BDSE,BDSE_443,N,in_domain_cv,dog_0142,N,True,0.0,0.5,0.5,0.6666666666666666,2.0,441
BDSE,BDSE_444,N,in_domain_cv,dog_0106,N,False,0.0,1.0,0.0,1.0,3.0,442
BDSE,BDSE_445,N,in_domain_cv,dog_0178,N,False,0.0,1.0,0.0,1.0,3.0,443
BDSE,BDSE_446,N,in_domain_cv,dog_0025,N,False,0.0,1.0,0.0,1.0,3.0,444
BDSE,BDSE_447,N,in_domain_cv,dog_0144,N,False,0.0,1.0,0.0,1.0,3.0,445
BDSE,BDSE_448,A,in_domain_cv,dog_0286,A,False,1.0,0.0,0.0,1.0,3.0,446
BDSE,BDSE_449,A,in_domain_cv,dog_0261,A,False,1.0,0.0,0.0,1.0,3.0,447
BDSE,BDSE_450,N,in_domain_cv,dog_0051,N,False,0.0,1.0,0.0,1.0,3.0,448
BDSE,BDSE_451,H,in_domain_cv,dog_0410,H,False,0.0,0.0,1.0,1.0,3.0,449
BDSE,BDSE_452,A,in_domain_cv,dog_0323,A,False,1.0,0.0,0.0,1.0,3.0,450
BDSE,BDSE_453,N,in_domain_cv,dog_0021,N,False,0.0,1.0,0.0,1.0,3.0,451
BDSE,BDSE_454,H,in_domain_cv,dog_0368,H,False,0.0,0.0,1.0,1.0,3.0,452
BDSE,BDSE_455,A,in_domain_cv,dog_0263,A,False,1.0,0.0,0.0,1.0,3.0,453
BDSE,BDSE_456,N,in_domain_cv,dog_0038,N,False,0.0,1.0,0.0,1.0,3.0,454
BDSE,BDSE_457,H,in_domain_cv,dog_0361,H,False,0.0,0.0,1.0,1.0,3.0,455
BDSE,BDSE_458,A,in_domain_cv,dog_0228,A,True,0.5,0.5,0.0,0.6666666666666666,2.0,456
BDSE,BDSE_459,A,in_domain_cv,dog_0301,A,False,1.0,0.0,0.0,1.0,3.0,457
BDSE,BDSE_460,H,in_domain_cv,dog_0401,H,False,0.0,0.0,1.0,1.0,3.0,458
BDSE,BDSE_461,A,in_domain_cv,dog_0296,A,False,1.0,0.0,0.0,1.0,3.0,459
BDSE,BDSE_462,N,in_domain_cv,dog_0189,N,False,0.0,1.0,0.0,1.0,3.0,460
BDSE,BDSE_463,A,in_domain_cv,dog_0220,A,False,1.0,0.0,0.0,1.0,3.0,461
BDSE,BDSE_464,A,in_domain_cv,dog_0241,A,False,1.0,0.0,0.0,1.0,3.0,462
BDSE,BDSE_465,H,in_domain_cv,dog_0396,H,False,0.0,0.0,1.0,1.0,3.0,463
BDSE,BDSE_466,H,in_domain_cv,dog_0421,H,True,0.0,0.0,1.0,0.6666666666666666,2.0,464
BDSE,BDSE_467,A,in_domain_cv,dog_0294,A,False,1.0,0.0,0.0,1.0,3.0,465
BDSE,BDSE_468,N,in_domain_cv,dog_0111,N,False,0.0,1.0,0.0,1.0,3.0,466
BDSE,BDSE_469,N,in_domain_cv,dog_0157,N,False,0.0,1.0,0.0,1.0,3.0,467
BDSE,BDSE_470,A,in_domain_cv,dog_0289,A,False,1.0,0.0,0.0,1.0,3.0,468
BDSE,BDSE_471,A,in_domain_cv,dog_0229,A,True,1.0,0.0,0.0,0.6666666666666666,2.0,469
BDSE,BDSE_472,N,in_domain_cv,dog_0130,N,True,0.0,0.5,0.5,0.6666666666666666,2.0,470
BDSE,BDSE_473,A,in_domain_cv,dog_0215,A,False,1.0,0.0,0.0,1.0,3.0,471
BDSE,BDSE_474,A,in_domain_cv,dog_0198,A,False,1.0,0.0,0.0,1.0,3.0,472
BDSE,BDSE_475,A,in_domain_cv,dog_0278,A,False,1.0,0.0,0.0,1.0,3.0,473
BDSE,BDSE_476,N,in_domain_cv,dog_0439,N,False,0.0,1.0,0.0,1.0,3.0,474
BDSE,BDSE_477,N,in_domain_cv,dog_0181,N,False,0.0,1.0,0.0,1.0,3.0,475
BDSE,BDSE_478,H,in_domain_cv,dog_0352,H,False,0.0,0.0,1.0,1.0,3.0,476
BDSE,BDSE_479,A,in_domain_cv,dog_0307,A,False,1.0,0.0,0.0,1.0,3.0,477
BDSE,BDSE_480,N,in_domain_cv,dog_0057,N,True,0.0,0.6666666666666666,0.3333333333333333,1.0,3.0,478
BDSE,BDSE_481,A,in_domain_cv,dog_0328,A,False,1.0,0.0,0.0,1.0,3.0,479
BDSE,BDSE_482,H,in_domain_cv,dog_0369,H,False,0.0,0.0,1.0,1.0,3.0,480
BDSE,BDSE_483,N,in_domain_cv,dog_0047,N,False,0.0,1.0,0.0,1.0,3.0,481
BDSE,BDSE_484,N,in_domain_cv,dog_0079,N,False,0.0,1.0,0.0,1.0,3.0,482
BDSE,BDSE_485,N,in_domain_cv,dog_0039,N,False,0.0,1.0,0.0,1.0,3.0,483
BDSE,BDSE_486,A,in_domain_cv,dog_0278,A,True,1.0,0.0,0.0,0.6666666666666666,2.0,484
BDSE,BDSE_487,N,in_domain_cv,dog_0152,N,False,0.0,1.0,0.0,1.0,3.0,485
BDSE,BDSE_488,A,in_domain_cv,dog_0217,A,False,1.0,0.0,0.0,1.0,3.0,486
BDSE,BDSE_489,H,in_domain_cv,dog_0362,H,False,0.0,0.0,1.0,1.0,3.0,487
BDSE,BDSE_490,A,in_domain_cv,dog_0232,A,False,1.0,0.0,0.0,1.0,3.0,488
BDSE,BDSE_491,A,in_domain_cv,dog_0285,A,True,0.6666666666666666,0.3333333333333333,0.0,1.0,3.0,489
BDSE,BDSE_492,A,in_domain_cv,dog_0200,A,True,0.6666666666666666,0.3333333333333333,0.0,1.0,3.0,490
BDSE,BDSE_493,N,in_domain_cv,dog_0113,N,False,0.0,1.0,0.0,1.0,3.0,491
BDSE,BDSE_494,N,in_domain_cv,dog_0148,N,False,0.0,1.0,0.0,1.0,3.0,492
BDSE,BDSE_495,N,in_domain_cv,dog_0441,N,True,0.0,0.6666666666666666,0.3333333333333333,1.0,3.0,493
BDSE,BDSE_496,H,in_domain_cv,dog_0358,H,False,0.0,0.0,1.0,1.0,3.0,494
BDSE,BDSE_497,H,in_domain_cv,dog_0346,H,False,0.0,0.0,1.0,1.0,3.0,495
BDSE,BDSE_498,N,in_domain_cv,dog_0027,N,False,0.0,1.0,0.0,1.0,3.0,496
BDSE,BDSE_499,N,in_domain_cv,dog_0008,N,False,0.0,1.0,0.0,1.0,3.0,497
BDSE,BDSE_500,A,in_domain_cv,dog_0217,A,True,0.6666666666666666,0.3333333333333333,0.0,1.0,3.0,498
BDSE,BDSE_501,A,in_domain_cv,dog_0246,A,True,0.6666666666666666,0.3333333333333333,0.0,1.0,3.0,499
